,SalePrice,Id,Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Full Bath,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Wood Deck SF,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Cond,Functional,Sale Type
1612,230000,945,8,1648,482.0,2.0,1596.0,1648,2007,2,174.0,5,1,1476.0,162,Crawfor,Norm,Norm,TwnhsE,1Story,5,Typ,New
1613,188500,1010,8,1337,462.0,2.0,1337.0,1337,1989,2,0.0,5,1,319.0,0,StoneBr,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1614,194000,2861,5,1717,410.0,1.0,901.0,1125,1940,1,0.0,7,1,602.0,0,Crawfor,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
1615,133000,1245,5,1104,384.0,1.0,1104.0,1104,1956,1,0.0,5,0,774.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
1616,140000,854,5,907,343.0,1.0,907.0,907,1978,1,76.0,5,0,625.0,72,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1617,207500,1437,7,1652,532.0,2.0,782.0,782,2000,2,120.0,6,0,527.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1618,256900,586,6,2640,515.0,2.0,932.0,1271,1967,2,256.0,8,1,0.0,0,NWAmes,PosA,Norm,1Fam,2Story,7,Typ,WD 
1619,109000,1947,5,1034,240.0,1.0,735.0,735,1940,1,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
1620,113722,815,5,1513,400.0,2.0,0.0,1513,1979,2,0.0,8,0,0.0,0,SawyerW,Norm,Norm,Duplex,1Story,5,Typ,WD 
1621,237000,831,8,1498,844.0,3.0,1498.0,1498,2005,2,76.0,7,1,24.0,144,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1622,142100,1919,5,1053,692.0,2.0,1053.0,1053,1963,1,0.0,6,0,288.0,240,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1623,149900,2306,6,1293,452.0,2.0,1178.0,1293,1954,2,28.0,5,0,468.0,280,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
1624,404000,430,9,2020,896.0,3.0,2020.0,2020,2008,2,450.0,7,1,1232.0,192,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1625,277500,2618,7,2448,441.0,2.0,1438.0,1900,1962,3,0.0,9,2,636.0,520,NAmes,Norm,Norm,1Fam,2Story,8,Typ,WD 
1626,178000,245,6,1732,476.0,2.0,741.0,977,1985,2,336.0,7,1,0.0,192,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
1627,254000,462,8,1324,550.0,2.0,1324.0,1324,2006,2,176.0,6,1,863.0,192,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1628,12789,182,2,832,780.0,2.0,678.0,832,1923,1,0.0,5,1,0.0,0,OldTown,Norm,Norm,1Fam,1Story,2,Typ,WD 
1629,176000,1625,7,1253,402.0,2.0,1237.0,1253,1995,2,38.0,6,1,0.0,220,Gilbert,Norm,Norm,1Fam,1Story,5,Typ,WD 
1630,342643,2381,9,2596,840.0,3.0,1249.0,1249,2006,3,370.0,9,0,0.0,240,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,New
1631,125500,1827,5,902,288.0,1.0,876.0,902,1967,1,75.0,6,0,599.0,0,Sawyer,Norm,Norm,1Fam,1Story,6,Typ,WD 
1632,150000,1580,6,1495,438.0,2.0,1495.0,1495,1989,2,128.0,8,1,0.0,252,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
1633,261329,1803,8,1584,594.0,2.0,1574.0,1584,2007,2,0.0,6,1,0.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
1634,141000,1132,7,1080,0.0,0.0,1080.0,1080,2004,1,120.0,6,0,680.0,0,SawyerW,Norm,Norm,1Fam,1Story,5,Typ,WD 
1635,153000,1941,4,1647,280.0,1.0,1105.0,1647,1953,1,0.0,6,1,595.0,225,NAmes,Norm,Norm,1Fam,1Story,6,Min1,WD 
1636,172500,1742,7,1258,648.0,3.0,1258.0,1258,2006,2,72.0,6,1,0.0,144,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,New
1637,153575,2026,6,1396,384.0,1.0,698.0,698,1915,1,0.0,7,0,0.0,0,BrkSide,RRAn,Norm,1Fam,2Story,7,Typ,WD 
1638,124900,2245,5,1001,216.0,1.0,837.0,1001,1930,1,0.0,5,0,737.0,154,IDOTRR,Norm,Norm,1Fam,1Story,9,Typ,WD 
1639,415298,1691,9,2121,732.0,3.0,2121.0,2121,2006,2,315.0,8,1,0.0,124,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,New
1640,119000,725,6,1480,207.0,1.0,972.0,1044,1920,1,0.0,6,0,0.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,Typ,ConLI
1641,227000,1787,8,1588,825.0,3.0,1588.0,1588,2006,2,410.0,7,1,0.0,144,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
1642,145500,1216,5,1053,312.0,1.0,1053.0,1053,1959,1,54.0,5,0,806.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1643,61500,2654,3,492,200.0,1.0,492.0,492,1921,1,0.0,3,0,416.0,0,OldTown,Norm,Norm,1Fam,1Story,5,Typ,WD 
1644,192100,2310,7,1851,506.0,2.0,1851.0,1851,1969,2,434.0,8,1,0.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1645,116000,761,6,1403,308.0,1.0,698.0,754,1915,1,0.0,7,0,276.0,0,IDOTRR,Artery,Norm,2fmCon,2Story,7,Typ,WD 
1646,145000,1884,6,1138,264.0,1.0,588.0,1138,1958,1,63.0,6,0,507.0,224,NAmes,Norm,Norm,1Fam,SLvl,8,Typ,WD 
1647,445000,449,9,2452,886.0,3.0,2452.0,2452,2003,2,724.0,10,1,1972.0,0,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1648,150500,856,5,1040,484.0,2.0,1040.0,1040,1977,2,0.0,5,0,532.0,0,CollgCr,Norm,Norm,1Fam,1Story,7,Typ,WD 
1649,175900,11,6,1655,440.0,2.0,763.0,763,1993,2,0.0,7,1,0.0,157,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1650,167900,389,6,1116,528.0,2.0,1116.0,1116,1974,2,196.0,6,1,888.0,0,NWAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1651,219210,2415,7,1863,660.0,3.0,879.0,879,2006,2,0.0,9,1,0.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,New
1652,189000,77,6,1845,462.0,2.0,1055.0,1055,1992,2,0.0,8,1,0.0,635,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
1653,136500,1238,5,1176,292.0,1.0,1176.0,1176,1957,1,143.0,6,2,621.0,0,NAmes,Norm,Norm,1Fam,1Story,4,Typ,WD 
1654,137900,223,5,892,416.0,1.0,864.0,892,1966,1,47.0,5,0,240.0,0,Sawyer,Norm,Norm,1Fam,1Story,7,Typ,WD 
1655,85000,723,5,1022,280.0,1.0,1022.0,1022,1910,1,0.0,4,0,247.0,0,OldTown,Norm,Norm,1Fam,1Story,4,Maj2,WD 
1656,137900,2562,5,2136,528.0,2.0,2136.0,2136,1951,2,44.0,7,0,756.0,0,NAmes,Norm,Norm,1Fam,1Story,3,Mod,WD 
1657,195500,995,6,1604,472.0,2.0,926.0,926,1998,2,0.0,7,0,851.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1658,128000,287,6,1647,216.0,1.0,806.0,841,1915,1,0.0,6,0,0.0,0,SWISU,Norm,Norm,1Fam,2Story,4,Typ,WD 
1659,135000,1152,5,864,420.0,1.0,864.0,864,1961,1,0.0,5,1,764.0,132,Sawyer,Feedr,Norm,1Fam,1Story,8,Typ,WD 
1660,143195,1449,5,1076,576.0,2.0,1076.0,1076,1975,1,176.0,5,1,294.0,0,CollgCr,Norm,Norm,1Fam,1Story,6,Typ,WD 
1661,79500,1330,5,935,308.0,1.0,742.0,779,1930,1,0.0,4,0,0.0,0,BrkSide,RRAn,Feedr,1Fam,1Story,6,Typ,WD 
1662,192500,1134,7,1663,478.0,2.0,835.0,835,2003,2,95.0,8,0,0.0,168,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
1663,129500,706,5,1328,308.0,1.0,768.0,768,1950,1,0.0,6,0,384.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
1664,168000,1617,6,1572,373.0,2.0,806.0,806,1995,2,0.0,7,1,0.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1665,105000,1339,6,1342,240.0,1.0,739.0,874,1939,2,0.0,7,1,264.0,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,Typ,WD 
1666,143250,1664,6,981,576.0,2.0,981.0,981,1971,1,0.0,5,0,282.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
1667,144000,1433,5,1099,352.0,1.0,1099.0,1099,1995,1,0.0,6,0,0.0,278,CollgCr,Norm,Norm,1Fam,1Story,6,Typ,WD 
1668,205000,75,7,2110,463.0,2.0,948.0,1222,1994,2,0.0,8,2,695.0,0,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
1669,143000,2255,6,1026,528.0,2.0,970.0,1026,1974,1,0.0,5,1,924.0,193,Mitchel,Norm,Norm,1Fam,SFoyer,6,Typ,WD 
1670,290000,1170,9,1419,588.0,2.0,1419.0,1419,2001,1,0.0,5,1,964.0,155,Somerst,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1671,611657,45,9,2364,820.0,3.0,2330.0,2364,2009,2,760.0,11,2,2188.0,0,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,New
1672,152000,836,5,1040,576.0,2.0,1040.0,1040,1996,1,0.0,6,0,732.0,168,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1673,191500,8,8,1280,506.0,2.0,1280.0,1280,1992,2,0.0,5,0,263.0,0,StoneBr,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1674,317000,1704,8,2473,852.0,3.0,1143.0,1143,2004,2,344.0,9,1,0.0,192,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1675,165250,2068,7,1302,224.0,1.0,680.0,798,1940,1,0.0,6,2,258.0,0,Sawyer,Norm,Norm,1Fam,1.5Fin,8,Typ,WD 
1676,123000,1488,5,1092,264.0,1.0,1092.0,1092,1966,1,0.0,6,0,609.0,259,Edwards,Norm,Norm,1Fam,1Story,5,Typ,COD
1677,185000,1391,6,1188,621.0,2.0,988.0,1188,1956,1,0.0,4,1,776.0,102,Sawyer,PosA,Norm,1Fam,1Story,8,Typ,WD 
1678,120000,2633,7,1045,528.0,2.0,1045.0,1045,1962,1,0.0,6,0,809.0,0,NAmes,Artery,Norm,1Fam,1Story,6,Typ,WD 
1679,158500,1872,6,1093,484.0,2.0,1093.0,1093,1966,2,0.0,6,1,792.0,224,NWAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1680,173000,1138,6,1640,520.0,2.0,798.0,798,2004,2,0.0,6,0,0.0,138,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
1681,101800,1899,4,1224,462.0,2.0,0.0,1224,1962,2,0.0,6,0,0.0,0,NAmes,Norm,Norm,Duplex,1Story,5,Typ,WD 
1682,155000,915,7,1135,576.0,2.0,560.0,575,1936,1,0.0,6,0,350.0,256,SWISU,Feedr,Norm,1Fam,2Story,9,Typ,WD 
1683,125000,660,5,1078,264.0,1.0,1054.0,1078,1925,1,0.0,6,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,7,Typ,WD 
1684,104500,2004,4,968,331.0,1.0,0.0,968,1956,1,1.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,6,Typ,WD 
1685,350000,443,9,2224,738.0,3.0,1462.0,1462,2004,2,216.0,10,1,1170.0,184,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1686,93500,2627,3,1040,400.0,2.0,0.0,1040,1950,2,0.0,6,0,0.0,0,NAmes,Norm,Norm,Duplex,1Story,4,Typ,WD 
1687,193000,1438,7,1790,588.0,2.0,873.0,882,1999,2,158.0,7,0,633.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1688,191000,1525,6,2555,672.0,2.0,588.0,1423,1922,2,0.0,11,1,0.0,431,Crawfor,Norm,Norm,1Fam,2.5Fin,7,Min1,WD 
1689,110000,2644,6,813,270.0,1.0,813.0,813,1930,1,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,8,Typ,WD 
1690,261500,866,8,1872,531.0,2.0,1299.0,1299,2001,2,108.0,7,1,990.0,160,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1691,128900,620,5,1050,338.0,1.0,1050.0,1050,1956,1,0.0,5,0,504.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1692,584500,2451,9,3500,959.0,3.0,1733.0,1933,1993,3,738.0,11,1,292.0,870,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1693,111000,2186,4,948,248.0,1.0,864.0,948,1954,1,132.0,5,0,492.0,0,Edwards,Norm,Norm,1Fam,1Story,5,Typ,WD 
1694,90000,2025,5,1316,576.0,2.0,750.0,960,1926,1,0.0,7,0,0.0,0,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,Typ,ConLw
1695,129000,1916,6,2380,596.0,2.0,1021.0,1465,1965,2,113.0,7,1,187.0,0,NAmes,Norm,Norm,1Fam,2Story,5,Sev,WD 
1696,224000,1542,6,1640,924.0,2.0,1296.0,1640,1954,1,72.0,7,1,728.0,108,Crawfor,PosN,Norm,1Fam,1Story,7,Typ,WD 
1697,165000,1163,6,1200,480.0,2.0,600.0,600,2005,2,0.0,5,0,390.0,0,Somerst,Norm,Norm,TwnhsE,2Story,5,Typ,WD 
1698,122000,205,6,1324,180.0,1.0,662.0,662,1920,1,0.0,6,0,0.0,0,OldTown,Norm,Norm,1Fam,2Story,8,Typ,WD 
1699,267300,2261,8,1564,502.0,2.0,1546.0,1564,2006,2,,6,1,583.0,132,Timber,Norm,Norm,1Fam,1Story,5,Typ,New
1700,485000,423,9,3140,820.0,3.0,1926.0,1966,2008,3,860.0,11,2,0.0,144,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,New
1701,220000,2687,6,2486,576.0,2.0,1595.0,1611,1962,2,0.0,8,1,0.0,0,OldTown,RRAn,Feedr,1Fam,1.5Fin,5,Typ,WD 
1702,215700,1436,6,1771,600.0,2.0,864.0,872,1997,2,128.0,6,0,688.0,0,CollgCr,PosN,Norm,1Fam,2Story,5,Typ,WD 
1703,280000,444,8,1836,862.0,3.0,1836.0,1836,2004,2,42.0,7,1,1039.0,125,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1704,284000,1067,8,1575,732.0,3.0,1603.0,1575,2003,2,504.0,7,1,1149.0,216,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1705,84500,2290,4,630,0.0,0.0,630.0,630,1970,1,0.0,3,0,131.0,0,MeadowV,Norm,Norm,Twnhs,SFoyer,6,Typ,WD 
1706,192000,168,6,1395,440.0,2.0,1395.0,1395,1963,1,218.0,7,1,717.0,657,NAmes,Norm,Norm,1Fam,1Story,7,Min1,WD 
1707,105000,2643,7,1004,200.0,1.0,502.0,502,1930,1,0.0,5,1,0.0,280,OldTown,Norm,Norm,1Fam,2Story,8,Typ,WD 
1708,216837,2802,7,1836,484.0,2.0,1860.0,1836,2004,2,0.0,8,1,24.0,120,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1709,141500,1224,5,1496,450.0,2.0,1296.0,1496,1960,2,203.0,6,0,658.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1710,130000,1382,5,894,450.0,2.0,894.0,894,1967,1,0.0,5,0,702.0,0,Sawyer,Feedr,Norm,1Fam,1Story,7,Typ,WD 
1711,124000,853,5,1040,0.0,0.0,1040.0,1040,1978,2,136.0,5,0,616.0,0,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1712,150909,2237,5,1828,,,859.0,942,1923,2,0.0,6,0,548.0,174,IDOTRR,Norm,Norm,1Fam,2Story,6,Typ,WD 
1713,139500,2585,5,1008,280.0,1.0,1008.0,1008,1952,1,0.0,4,0,658.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1714,79275,2193,4,864,528.0,2.0,864.0,864,1955,1,0.0,5,0,682.0,196,Edwards,Norm,Norm,1Fam,1Story,5,Typ,COD
1715,265900,2262,8,1484,472.0,2.0,1476.0,1484,2006,2,32.0,6,1,428.0,120,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
1716,91000,1528,6,790,160.0,1.0,768.0,790,1930,1,0.0,4,0,384.0,0,SWISU,Norm,Norm,1Fam,1Story,5,Typ,WD 
1717,185000,370,5,1934,567.0,2.0,1122.0,946,1977,2,157.0,6,1,400.0,0,Gilbert,Norm,Norm,1Fam,2Story,6,Typ,WD 
1718,141000,2629,5,1150,300.0,1.0,1150.0,1150,1959,1,0.0,6,0,179.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1719,260116,1703,8,2152,728.0,2.0,1582.0,1582,2007,2,0.0,7,1,0.0,0,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,New
1720,113000,793,4,672,234.0,1.0,672.0,672,1941,1,0.0,4,0,344.0,0,Edwards,Norm,Norm,1Fam,1Story,6,Typ,WD 
1721,225000,1429,8,1511,811.0,3.0,1401.0,1511,1995,2,302.0,6,1,770.0,168,SawyerW,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1722,113000,648,5,793,240.0,1.0,793.0,793,1945,1,0.0,4,0,700.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1723,125200,279,6,1096,352.0,1.0,1008.0,1096,1975,1,0.0,5,1,528.0,0,Edwards,Norm,Norm,1Fam,SLvl,6,Typ,WD 
1724,319500,1705,8,2100,786.0,3.0,918.0,958,2007,2,120.0,8,2,778.0,172,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,New
1725,140000,1257,5,1558,288.0,1.0,913.0,1048,1945,1,0.0,6,1,580.0,0,NAmes,Artery,Norm,1Fam,1.5Fin,6,Typ,WD 
1726,250764,2894,6,1650,518.0,2.0,1632.0,1650,1958,1,0.0,6,2,909.0,0,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
1727,250000,1062,8,2088,656.0,3.0,948.0,948,2007,2,108.0,10,1,40.0,100,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1728,176000,1729,6,1536,400.0,2.0,768.0,768,2005,2,0.0,6,1,0.0,100,Gilbert,RRAn,Norm,1Fam,2Story,5,Typ,WD 
1729,174850,1925,6,1721,464.0,2.0,1331.0,1721,1957,1,289.0,8,3,668.0,0,NAmes,Feedr,Norm,1Fam,1Story,6,Typ,WD 
1730,147000,415,6,1548,440.0,2.0,804.0,804,1978,2,0.0,7,1,320.0,108,NPkVill,Norm,Norm,TwnhsE,2Story,5,Typ,WD 
1731,99500,78,6,918,264.0,1.0,918.0,918,1979,2,0.0,5,1,0.0,28,SawyerW,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1732,398800,428,9,2690,864.0,3.0,1365.0,1365,2009,2,0.0,8,1,986.0,0,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,New
1733,175000,1756,6,1647,460.0,2.0,953.0,953,1999,2,0.0,7,1,0.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1734,109500,1280,5,825,350.0,1.0,825.0,825,1954,1,0.0,4,0,0.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1735,163500,1928,6,1657,484.0,2.0,1657.0,1657,1970,2,0.0,7,1,1237.0,0,NAmes,PosN,Norm,1Fam,1Story,3,Typ,WD 
1736,100000,2671,4,788,0.0,0.0,788.0,788,1941,1,0.0,4,2,266.0,0,BrkSide,Feedr,Norm,1Fam,1Story,5,Typ,WD 
1737,334000,2501,8,2826,888.0,3.0,1334.0,1520,1992,2,692.0,9,3,1118.0,177,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1738,137250,225,5,864,280.0,1.0,864.0,864,1968,1,0.0,4,0,775.0,226,Sawyer,Norm,Norm,1Fam,1Story,5,Typ,WD 
1739,320000,2317,7,2462,576.0,2.0,1392.0,1392,2005,2,456.0,9,1,57.0,239,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,New
1740,162000,160,5,1287,576.0,2.0,1063.0,1287,1959,1,0.0,7,1,72.0,364,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1741,222000,100,7,1478,484.0,2.0,1470.0,1478,2009,2,432.0,7,1,578.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
1742,178000,482,7,1342,393.0,2.0,698.0,698,2003,2,0.0,7,1,494.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1743,119000,177,5,804,240.0,1.0,788.0,804,1940,1,294.0,4,2,510.0,0,OldTown,Norm,Norm,1Fam,1Story,7,Typ,WD 
1744,169500,1971,5,1812,264.0,1.0,864.0,876,1962,2,288.0,8,1,540.0,0,NAmes,PosN,Norm,1Fam,2Story,5,Typ,WD 
1745,236000,484,7,2256,554.0,2.0,952.0,980,2000,2,0.0,8,1,300.0,224,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1746,294464,1561,8,1648,525.0,2.0,1596.0,1648,2007,2,186.0,5,1,1476.0,162,Crawfor,Norm,Norm,TwnhsE,1Story,5,Typ,New
1747,206900,992,6,2112,576.0,2.0,952.0,1092,1969,2,0.0,9,2,500.0,280,NAmes,Norm,Norm,1Fam,2Story,5,Typ,WD 
1748,233000,73,7,2084,618.0,2.0,956.0,956,2004,2,0.0,8,0,656.0,0,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
1749,108000,2646,6,1032,280.0,1.0,1032.0,1032,1924,1,0.0,5,0,143.0,0,OldTown,Norm,Norm,1Fam,1Story,5,Typ,COD
1750,165000,994,6,1470,420.0,2.0,680.0,680,1995,2,119.0,7,1,476.0,192,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1751,134900,2138,5,1040,748.0,2.0,1040.0,1040,1977,1,0.0,5,0,539.0,0,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1752,113000,2013,5,884,240.0,1.0,884.0,884,1939,1,0.0,5,0,0.0,0,BrkSide,Norm,Norm,1Fam,1.5Unf,7,Typ,WD 
1753,147900,2126,5,1097,242.0,1.0,1097.0,1097,1996,1,0.0,6,0,549.0,306,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1754,99900,898,5,864,0.0,0.0,864.0,864,1922,1,0.0,4,0,0.0,0,Edwards,Feedr,Norm,1Fam,1Story,8,Typ,WD 
1755,143000,1048,6,1456,460.0,2.0,855.0,855,1975,2,0.0,7,0,286.0,0,NPkVill,Norm,Norm,TwnhsE,2Story,6,Typ,WD 
1756,114500,2676,6,1176,528.0,2.0,816.0,816,1934,1,0.0,6,1,0.0,112,BrkSide,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
1757,129200,2498,5,941,288.0,1.0,912.0,941,1967,1,0.0,6,1,659.0,64,Sawyer,Norm,Norm,1Fam,1Story,6,Typ,WD 
1758,392500,1560,8,1652,482.0,2.0,1600.0,1652,2008,2,186.0,5,1,1480.0,162,Crawfor,Norm,Norm,TwnhsE,1Story,5,Typ,New
1759,266500,296,7,2340,252.0,1.0,1152.0,1188,1941,2,0.0,9,2,275.0,0,Crawfor,Norm,Norm,1Fam,2Story,9,Typ,WD 
1760,177500,354,7,1382,396.0,2.0,384.0,751,1998,2,0.0,7,1,189.0,256,Gilbert,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1761,139500,970,5,1008,384.0,1.0,1008.0,1008,1968,1,182.0,6,0,532.0,144,Mitchel,Norm,Norm,1Fam,1Story,7,Typ,WD 
1762,170000,884,6,1396,440.0,2.0,608.0,608,2007,2,0.0,6,1,0.0,100,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1763,224500,1894,6,2154,539.0,2.0,845.0,845,1964,2,306.0,8,1,414.0,0,NAmes,Norm,Norm,1Fam,2Story,7,Typ,WD 
1764,290000,450,8,2400,730.0,3.0,1082.0,1105,2003,3,186.0,10,1,0.0,114,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1765,169500,2031,7,1818,240.0,1.0,1040.0,1226,1931,1,600.0,7,2,224.0,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,Typ,WD 
1766,240000,949,7,1710,550.0,2.0,1710.0,1710,2004,2,108.0,7,1,0.0,100,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
1767,144000,1907,5,1150,288.0,1.0,1078.0,1150,1955,1,176.0,6,0,368.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1768,165000,1906,6,1977,540.0,2.0,816.0,1127,1964,1,272.0,9,1,442.0,0,NAmes,Artery,Norm,1Fam,2Story,6,Typ,WD 
1769,145000,549,6,1332,542.0,2.0,1332.0,1332,1990,2,0.0,5,0,0.0,0,SawyerW,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1770,114000,243,5,1298,504.0,2.0,1250.0,1298,1964,2,0.0,5,0,0.0,0,Edwards,Norm,Norm,1Fam,1Story,3,Typ,COD
1771,395000,1697,8,1973,895.0,3.0,1935.0,1973,2006,2,375.0,9,1,0.0,315,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,New
1772,105500,2365,6,1092,440.0,2.0,525.0,525,1973,1,514.0,6,0,0.0,0,BrDale,Norm,Norm,TwnhsE,2Story,5,Typ,WD 
1773,254900,310,8,1916,741.0,3.0,1049.0,1036,1998,2,0.0,8,1,615.0,0,Mitchel,Norm,Norm,1Fam,2Story,5,Typ,WD 
1774,102000,1961,5,1238,357.0,1.0,864.0,1238,1950,1,0.0,6,1,432.0,0,NAmes,Norm,Norm,1Fam,1Story,3,Min2,WD 
1775,230000,849,7,1840,622.0,2.0,944.0,944,2001,2,0.0,6,0,666.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1776,137500,2018,5,1513,180.0,1.0,939.0,939,1920,1,0.0,8,0,0.0,24,BrkSide,Norm,Norm,1Fam,2Story,8,Typ,WD 
1777,138000,1328,5,1143,288.0,1.0,1008.0,1143,1928,1,0.0,5,1,406.0,265,BrkSide,Norm,Norm,1Fam,1Story,7,Typ,WD 
1778,156500,801,6,1338,576.0,2.0,520.0,1338,1983,1,100.0,5,1,70.0,0,SawyerW,Norm,Norm,1Fam,SLvl,5,Min2,WD 
1779,124500,400,4,864,463.0,2.0,864.0,864,1970,1,0.0,5,0,191.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1780,190000,1650,7,1969,534.0,2.0,808.0,1161,1977,2,0.0,8,1,0.0,0,NWAmes,PosA,Norm,1Fam,2Story,6,Typ,WD 
1781,159895,1084,7,1266,388.0,2.0,1266.0,1266,2007,2,16.0,6,1,0.0,100,Blmngtn,Norm,Norm,1Fam,1Story,5,Typ,WD 
1782,189000,1522,5,2601,621.0,2.0,612.0,990,1921,3,0.0,8,0,0.0,183,SWISU,Feedr,Norm,1Fam,2Story,6,Typ,WD 
